    63     23           0      1  2  1 
  2.7145183e-02  -1.5663633e-02	  1.9338574e-02   1.8821789e-02	
 -2.0435961e-02  -9.0397402e-03	  8.3725061e-02   1.4314132e-02	
  2.9579730e-02   5.4165168e-02	 -2.5751959e-02  -3.3513148e-02	
  1.0598094e-01   8.9001900e-02	  7.0551916e-03   2.4313987e-02	
  3.3153211e-02   5.6559881e-02	  5.1352657e-02  -6.4077550e-02	
 -1.4037523e-02   1.1766820e-01	 -5.7762325e-02   7.5150578e-03	
  1.5073406e-01  -6.2612019e-02	  1.7034489e-02   2.4938180e-02	
  5.1827378e-02  -4.3544014e-02	 -3.4453308e-03   1.0643093e-02	
 -8.7810531e-02   1.8499899e-02	 -2.6356507e-02  -4.4050884e-03	
  6.0954698e-02  -4.9640181e-02	 -2.7216721e-02   3.0532022e-02	
 -1.8123495e-03   0.0000000e+00	  1.1195066e-02   0.0000000e+00	
 -1.8437403e-02  -9.0298402e-03	  1.3226554e-02  -2.6811712e-02	
  2.1663428e-02  -1.1194966e-02	 -1.2018493e-02   1.4876747e-02	
  2.8461456e-02  -5.7919590e-02	 -2.2452384e-02  -1.9349294e-02	
  1.0188254e-03  -2.9614663e-02	  3.7884382e-02  -3.3613344e-02	
 -6.3326375e-03  -3.4043308e-02	  3.3825814e-02  -2.3129365e-02	
  9.2294289e-03   2.9610078e-02	  3.1321765e-02   4.5564446e-02	
  3.5170878e-02   1.1699916e-02	 -2.7785899e-02   2.7835050e-02	
 -2.7236508e-02   1.8112490e-02	 -3.4776806e-02   6.2568912e-03	
 -4.1545074e-02  -2.3136022e-03	 -2.3288812e-02   3.4818470e-02	
  3.7427916e-02  -9.2291159e-04	  9.6345515e-03  -1.5321502e-02	
  3.3019240e-02  -1.3928658e-02	  3.1833525e-02  -6.7543986e-02	
  1.6659148e-02   3.6295280e-02	  2.8432207e-02   8.5622106e-04	
 -6.2150865e-03  -2.0395836e-02	  3.1701601e-02   6.2342728e-02	
 -1.0655862e-02   4.3830380e-02	 -2.7792492e-02   4.7910303e-02	
  1.1809801e-03  -3.3326380e-02	 -6.7625657e-03   1.7626067e-02	
  2.6791528e-02  -3.1205945e-02	 -1.8204808e-02  -1.0305799e-02	
  1.1974827e-02  -8.1451568e-02	  4.0156124e-02   2.5886177e-02	
  2.8669528e-02  -8.9769958e-03	  3.7905504e-03   3.1811795e-03	
  4.2345325e-03  -3.6961324e-02	 -8.9126079e-03  -2.2498485e-02	
  4.3088599e-02  -2.5888383e-02	  4.6957404e-03   3.0749281e-02	
  4.7914510e-02   2.2010572e-04	  4.5315707e-02   1.3644167e-02	
 -5.4547887e-02  -1.7995270e-02	 -2.6253085e-02  -3.8396709e-02	
  9.8222303e-03   5.7962231e-02	  4.9632430e-02   9.2729383e-03	
  9.1053562e-02   1.0306834e-01	  2.5489892e-04  -1.8017367e-02	
  1.5824743e-02  -7.3356704e-02	 -6.0780121e-02  -1.3104405e-03	
  2.9577463e-02   6.8282792e-02	 -1.6850436e-02   3.2139659e-02	
  1.6499126e-02   0.0000000e+00	  3.5263153e-03   0.0000000e+00	
 -3.4667654e-03   1.5095722e-03	 -1.8496130e-02   1.8727567e-02	
 -1.8652225e-02   2.7476413e-02	  2.2970683e-02  -2.4207906e-02	
  2.8041179e-02   2.1615065e-02	 -5.9085554e-03   1.3755155e-02	
  1.4395164e-02   1.2120351e-03	 -5.2672954e-02   2.4084281e-03	
 -2.1023643e-02  -1.1463932e-02	  8.4975054e-03  -4.9525714e-03	
 -5.0201520e-02  -3.5635781e-02	  2.4665515e-02  -2.1775243e-02	
 -2.9895779e-02   2.1953209e-02	  1.8224985e-02   2.1332565e-02	
  5.1520128e-02   6.6113650e-02	 -5.7346594e-03   2.2195076e-02	
 -2.5308839e-02   3.9823115e-02	 -4.6702686e-02  -4.6856745e-03	
  2.1617927e-02   2.3721783e-02	 -3.7147902e-02   5.9185300e-03	
  5.0594235e-03  -1.0726220e-02	 -4.8597537e-02  -4.4784080e-03	
  6.1575114e-02  -1.6860675e-02	  1.8919058e-02  -1.8353978e-02	
  8.2472188e-03  -2.6641206e-02	  3.7281833e-03  -3.1898760e-02	
  2.9416491e-02   3.6740771e-02	  4.8410582e-02   5.4000979e-02	
 -1.1321102e-02   6.4443148e-02	 -8.1680689e-03   5.6837619e-02	
  1.4328699e-02  -3.4562048e-02	 -2.3286683e-02  -1.0302911e-02	
 -6.6980302e-02  -2.1460746e-02	 -1.8380989e-02  -2.1792294e-02	
  3.7724582e-02  -1.8676764e-02	  4.4724406e-02   4.8003267e-02	
 -4.1360193e-02   1.0189256e-02	 -4.6550128e-02   1.0331092e-03	
 -6.2413232e-03  -1.7809996e-02	  6.6509852e-03  -1.6388107e-02	
 -2.2247837e-02  -5.5846077e-02	  1.4572825e-02  -2.1277319e-02	
 -2.3829599e-02   2.3490546e-02	  1.7270316e-02   2.3160719e-02	
  3.2888917e-04  -5.1909706e-02	  2.1159972e-02  -5.6582432e-02	
 -7.0902186e-02  -1.6663035e-02	  2.8797754e-03   7.1701597e-04	
  2.8264317e-03   8.9205794e-02	  1.1234088e-02  -1.0987835e-03	
  9.9789558e-02  -5.4259074e-02	  6.0784418e-03   1.9419236e-02	
 -1.9047499e-02   5.5973544e-02	  2.7531970e-03  -9.2478619e-03	
 -1.7697757e-02   0.0000000e+00	 -3.4159047e-02   0.0000000e+00	
 -9.6159854e-03   2.8077695e-02	  1.3891376e-02   4.2556133e-02	
 -1.3750378e-02  -3.1502258e-02	 -5.7639414e-03   3.1574567e-05	
  4.4742771e-03   3.1249690e-02	  2.1765476e-03  -1.1016699e-02	
  1.8843952e-02  -1.1233612e-02	 -1.0700611e-02   9.1324330e-03	
  1.3398089e-02   3.3946563e-02	 -4.2153151e-03  -6.8515507e-04	
  8.2655019e-03   7.8367616e-04	 -1.6805206e-02  -2.8188478e-02	
 -1.4467382e-02  -6.0821881e-03	  4.1698274e-03  -1.6208254e-02	
 -1.2889639e-02   4.3415354e-03	  4.6355078e-02   1.8787948e-02	
  5.4974786e-03   3.8329042e-02	  3.7151273e-02   3.2697551e-02	
  2.7404368e-02   4.1761200e-02	 -2.5527136e-02   7.3890210e-03	
  8.5539017e-03   6.4920656e-02	 -3.3627353e-02  -2.9327891e-03	
  5.9556354e-03  -4.6371400e-02	 -6.9349069e-04  -9.4691601e-03	
 -1.8701595e-02  -2.5768445e-02	 -1.7777210e-02   6.6796427e-03	
  5.0401552e-03  -4.0502561e-02	  2.1568037e-02  -4.7881458e-02	
 -1.5102616e-02   5.5175493e-02	  2.9685080e-02   2.1317928e-02	
  2.9838946e-02   5.6047183e-02	  1.5560346e-02   5.9382418e-03	
  1.1064625e-02   2.7208261e-02	 -6.1695455e-03  -2.6161368e-02	
 -6.9877239e-03  -1.5611530e-02	  5.7778677e-03  -1.6534578e-02	
  7.5181778e-03   3.5184171e-02	  1.3407068e-02   2.6466475e-02	
  1.7125231e-03  -6.5205227e-05	 -1.6255247e-02  -4.1626119e-03	
  8.9943130e-03  -1.4227838e-02	 -2.7970279e-02  -1.3433162e-02	
  3.6615984e-03  -6.2685901e-02	  1.9057904e-02  -1.5309256e-02	
 -7.3043688e-02  -1.2298318e-02	  1.7753825e-02  -2.5534520e-02	
 -4.5673064e-03  -4.0359646e-03	  2.4080950e-02  -1.7625163e-02	
 -5.5970635e-02  -7.4067184e-02	  6.2511824e-04  -1.8164307e-02	
 -7.0902274e-02  -2.2969164e-03	  2.6335273e-02  -6.6702931e-03	
  8.4307229e-03   2.1350367e-02	  6.4811902e-02  -1.1389813e-02	
 -5.8608546e-02  -2.8756739e-02	  2.7073617e-02   3.6458062e-03	
  4.0039994e-02   0.0000000e+00	 -3.3581662e-03   0.0000000e+00	
 -1.4009936e-02   1.8788429e-02	  9.4365889e-03  -4.2081668e-02	
 -2.6927731e-02   2.4113644e-02	  3.1416662e-02   1.4571707e-02	
 -1.4042226e-02   1.3689405e-03	 -2.3288336e-02   2.7457340e-03	
  1.9633944e-02   2.4118886e-03	 -1.2632809e-02  -1.1154154e-02	
 -5.3349200e-03  -3.9053566e-02	 -8.7208497e-03  -5.8921644e-03	
 -3.6244951e-02  -2.1419370e-02	  2.1416237e-02   7.4744394e-04	
 -1.9807602e-03  -8.6025838e-03	 -2.4368252e-02  -1.7773746e-03	
  7.7748112e-03  -3.4024576e-02	 -3.1767097e-02  -4.0797424e-02	
  1.6837985e-03  -4.0629253e-02	  6.9861610e-03   7.6222629e-03	
 -3.2775841e-03  -2.6531591e-02	  3.5967655e-02   3.1418289e-02	
  3.0220143e-02   2.5679041e-03	  2.3077100e-02  -2.8073528e-03	
  6.4025954e-03   1.7213035e-02	 -1.9128031e-02   7.8007228e-03	
 -2.8032992e-02  -4.3597146e-03	  1.0460710e-02   1.8733800e-02	
 -7.3118386e-02  -5.2391130e-03	  2.5930098e-02   2.6017986e-02	
  2.2104556e-02  -1.1377679e-02	  2.8767648e-03  -5.8263468e-02	
  2.2769647e-02   6.6958306e-03	  6.8729545e-03   4.3088483e-02	
  3.8840022e-02  -1.0876743e-02	  2.3782654e-03  -1.7192180e-02	
 -2.0650684e-02   2.3943552e-02	  1.6324755e-02  -7.2007779e-03	
  2.7972401e-02  -2.6515397e-03	  9.7865530e-03   1.0354026e-02	
 -1.0173010e-02   1.4274086e-02	 -1.7815739e-02  -1.8941701e-02	
  6.0721749e-03   5.4117105e-02	 -6.6541846e-03  -8.3538684e-03	
  4.9061141e-02   7.7079881e-04	 -3.5589780e-02   4.5498022e-03	
  6.8316824e-02  -7.6922313e-02	 -4.8115962e-02  -1.7283257e-02	
 -3.0217929e-03  -4.5090714e-02	 -2.9712984e-02  -1.2807985e-02	
  1.9312001e-02   4.4520420e-02	 -1.8807382e-02  -1.7408634e-03	
 -1.4830408e-02  -4.6971847e-02	 -4.9461282e-03  -2.5428311e-02	
  2.7271249e-03  -2.8432102e-02	 -9.8224509e-04  -3.0847254e-02	
 -1.5367642e-02   6.4695010e-02	  4.7461092e-03  -2.7570166e-02	
  1.7212981e-02  -3.1955770e-02	  4.1267875e-03  -9.1000118e-03	
  2.2129917e-03   0.0000000e+00	  1.0966304e-02   0.0000000e+00	
  3.5534597e-02  -5.3506312e-02	 -8.9218554e-03   9.0795290e-03	
  8.4517618e-03   1.0588476e-02	  2.6087075e-02  -1.1666813e-03	
  1.4575424e-02  -3.9774100e-03	  6.2067357e-02  -4.4162884e-03	
  1.0249798e-02   2.9050548e-02	 -1.9744126e-02   1.8585092e-03	
  5.1575800e-02   1.5787410e-02	 -1.5888640e-02  -1.8642577e-02	
  1.2413742e-02   1.6420796e-03	 -1.5258332e-02   1.5169201e-03	
 -2.2636369e-02  -2.0463560e-03	  4.4093350e-02   1.2555919e-02	
 -5.8016410e-02   2.4374887e-03	 -1.2455043e-02  -4.8413351e-04	
 -1.5662040e-02   1.4555820e-03	 -4.4559242e-02  -8.1332781e-03	
 -1.5290063e-02  -2.7799918e-02	 -4.3218931e-03  -2.3999878e-02	
 -2.8499898e-02  -1.9153925e-02	 -8.3078750e-03   1.7345289e-02	
  1.2266251e-02  -1.7521391e-03	  2.5425141e-02   1.2215373e-03	
  4.5503320e-02  -8.5223559e-03	 -8.4044624e-03   2.0494680e-02	
 -2.4898480e-02  -4.0230771e-03	  1.5685175e-03   3.0613722e-02	
 -5.4370331e-02   3.5200601e-03	  1.0274782e-02   2.8392026e-02	
  2.7501772e-02   4.1554907e-02	 -4.5377276e-02  -2.4814630e-02	
  7.3483312e-02  -4.2623048e-02	 -1.2818214e-02   5.8221639e-03	
  1.3970816e-02  -1.4955034e-02	  3.0506040e-02   1.1188298e-02	
 -1.2586189e-03  -2.3325696e-03	  1.0789019e-02   4.7361996e-03	
  3.9979227e-02   1.9919927e-02	 -6.3181573e-03   1.1672352e-02	
 -1.7291156e-03  -1.2348654e-02	 -2.5286460e-03  -5.0572454e-03	
 -5.5991641e-02   3.4210592e-02	  1.9749645e-02  -1.2016821e-02	
 -6.5606615e-02   5.7027987e-02	  3.4670764e-03  -9.0366312e-03	
 -2.4919527e-03   1.4930293e-02	 -2.4225305e-02  -5.9433344e-03	
  1.7191342e-02  -9.4412829e-04	 -2.9596081e-02   6.2488764e-03	
 -1.2062876e-04   6.5893695e-02	 -6.9625566e-02   1.2096372e-02	
  2.4958691e-02  -4.3912745e-02	 -2.2089496e-02   5.7970754e-04	
  2.1150783e-03  -1.7265187e-02	 -3.0376018e-02  -2.5961922e-02	
 -7.6255077e-02  -9.6821014e-03	 -3.7169344e-02   1.5272299e-02	
  3.7521996e-02   1.3090137e-02	 -1.2444316e-02  -1.4870540e-02	
 -1.0146438e-02   0.0000000e+00	 -2.7191275e-02   0.0000000e+00	
 -3.6735813e-03   2.3148841e-02	 -6.0187405e-03   8.6018659e-03	
 -1.0537712e-02  -3.8436491e-02	 -1.3423879e-02   1.3310254e-03	
 -1.1977014e-02  -2.0147511e-02	  2.6407895e-03   1.2472643e-02	
  1.7495966e-02  -3.0846425e-02	  3.6606408e-02   2.5965736e-02	
  1.5028484e-02  -6.5639435e-03	  7.5704544e-03   1.1690212e-02	
  4.8776423e-02  -4.6181981e-03	 -5.0465243e-03  -1.3199656e-02	
  4.0998348e-02  -8.5048117e-03	  2.7499098e-03  -1.4224935e-02	
  1.5668731e-02   8.3990755e-03	  3.0361888e-02   2.9271670e-02	
 -1.9441543e-02  -1.7136274e-03	  3.0114531e-02   2.2719740e-02	
 -3.2250344e-02   5.3725777e-02	 -3.7167386e-02   1.3772360e-02	
 -3.4442327e-03   1.5827289e-02	 -1.0142754e-02  -2.0237958e-02	
 -1.4354231e-02   3.6265761e-02	 -2.2400869e-02  -2.3107549e-02	
  1.2801037e-02   3.2738390e-02	  4.5588939e-02  -3.3512567e-02	
  1.9018345e-02   1.0053458e-02	 -2.4786826e-02   8.4409935e-04	
  1.4278561e-02  -1.8464377e-03	  8.0463475e-04   4.9752231e-02	
 -1.7327044e-02   1.9981121e-02	  2.1076867e-02   4.9545557e-03	
 -1.5896953e-02   1.5627393e-02	 -4.9607974e-02  -3.7555595e-03	
  4.1956820e-02  -4.6701855e-02	  8.9024652e-03  -1.7267709e-02	
 -1.5221319e-02  -3.9162602e-02	  2.8658271e-02   7.7041728e-03	
  1.2878558e-02   1.0913315e-02	 -2.0896442e-02   1.4449062e-02	
  2.5756088e-03   5.5661759e-03	 -7.8590165e-04  -1.9121122e-02	
  2.0897467e-02  -2.0198897e-02	  1.4859668e-02   2.6209778e-02	
  3.1916082e-02  -4.2450609e-02	  2.6458900e-02   3.4677091e-02	
 -8.3713632e-02  -9.9127275e-03	 -1.0244845e-02  -3.1651235e-03	
 -4.1851185e-02   5.4978724e-02	  2.8618148e-02   3.2700833e-02	
 -1.3525424e-02   2.5431960e-02	 -2.3272636e-03  -2.7767391e-03	
 -3.3371389e-02   5.4852476e-02	 -3.6114718e-02   3.1252361e-02	
  6.1202302e-02   2.4285361e-02	 -1.1756664e-02   1.3855754e-02	
  7.9028633e-03  -1.3283319e-02	 -5.7158297e-02   1.3571981e-02	
 -3.7534739e-03  -6.2635892e-02	 -1.8248547e-02   3.0954442e-02	
  2.5994693e-02   1.0929420e-02	 -6.1049971e-03  -1.8246368e-03	
  7.6357505e-03   0.0000000e+00	  9.3562118e-03   0.0000000e+00	
  1.1692020e-02   3.0706361e-02	 -2.2563417e-02  -1.0678890e-02	
 -1.9893409e-03   3.4038819e-02	 -1.1951891e-03  -5.0134079e-03	
 -3.6344349e-02   1.2804634e-02	 -1.7742914e-02  -3.4513631e-03	
 -3.0396977e-02   1.2800412e-02	 -1.8893963e-02   5.6928156e-03	
 -1.1276816e-02  -1.1939232e-02	 -2.0605591e-02   1.7571673e-02	
 -2.2365794e-02  -2.2842277e-02	 -1.8480177e-02   7.0431223e-03	
 -1.8785149e-02  -2.6291793e-02	 -1.1783400e-02  -1.4207047e-02	
 -5.5549640e-03  -2.1283422e-02	  4.0011794e-03  -1.1407992e-02	
  2.2443541e-02  -1.5257007e-02	  5.5138378e-04  -7.9418292e-03	
 -9.0711179e-03  -1.3063893e-03	  2.3355968e-02   2.4904132e-02	
 -3.1592618e-02   1.9930427e-02	 -1.3273324e-02   2.2094821e-02	
  2.7043068e-02   6.0204470e-03	 -2.2566529e-02   4.9501051e-04	
  1.6102811e-03   1.7119715e-02	 -2.9482083e-02  -2.2747257e-02	
  2.1215904e-02   3.3720821e-03	  2.9042489e-02  -3.3398133e-02	
  9.0210830e-03  -2.5503704e-03	  7.9541903e-03  -2.0645801e-02	
  8.8314025e-03   1.4893634e-02	 -1.8674463e-02   2.5710199e-02	
 -1.6630600e-02   5.4262856e-02	  3.2352914e-02  -1.7988246e-03	
 -1.3477202e-02  -2.6834322e-03	 -2.3789299e-02  -1.4917084e-02	
 -1.5341407e-02   1.5016623e-03	  1.5120378e-02  -4.8653550e-03	
  3.1454467e-03  -1.1077964e-02	  2.3878686e-02   2.2414327e-03	
 -1.8266831e-02   2.6415234e-03	 -1.5072192e-02  -2.8863137e-03	
 -3.7387289e-02  -2.7735437e-02	  6.4130129e-04  -2.4439283e-02	
  7.0433978e-03   8.9035134e-03	  1.2644992e-02  -5.5576632e-03	
  6.1909248e-02  -3.4217432e-02	 -2.3349670e-03   2.4948078e-02	
 -1.6414018e-02  -5.9797683e-02	 -2.3430831e-04   2.4526254e-02	
 -3.7878363e-02   5.5612525e-03	  1.6794673e-02   3.0295871e-02	
 -1.5273475e-02  -2.3846601e-02	  2.6517890e-02   2.3413083e-02	
 -5.4354601e-02  -2.2233177e-03	  3.8241410e-02   2.1862935e-02	
 -2.5637987e-02   9.4900775e-02	  5.9783213e-03   1.0439002e-02	
  1.7436592e-02   2.7284927e-03	 -1.7358396e-02   3.1213798e-02	
  2.6153645e-02   3.9789060e-02	  2.1936193e-02  -6.0311465e-03	
 -1.0924178e-02   1.9557793e-02	  4.5051748e-03  -5.3251386e-03	
 -1.1188810e-02   0.0000000e+00	 -4.7835704e-03   0.0000000e+00	
  1.5062413e-02  -2.0868048e-02	  1.1730657e-02   4.8772570e-03	
  7.8982684e-03  -1.4828011e-03	 -5.5150415e-03   2.3779885e-03	
  2.0164928e-02   1.0292703e-03	  1.9282207e-02  -2.6729974e-04	
 -3.1120272e-02   1.7080057e-02	  6.9308753e-03  -1.8031918e-02	
 -4.3915808e-03   3.9591185e-02	  1.3979268e-02  -1.1530495e-02	
 -5.7795106e-03   2.7877073e-02	 -1.1818629e-02  -4.8930299e-03	
  3.7335351e-03   3.0227567e-02	 -8.5829164e-03   7.1865592e-03	
 -3.5698842e-02  -1.8148434e-02	 -1.4902826e-02  -2.0393656e-02	
 -2.2362904e-02   3.2041822e-03	 -6.0529417e-03  -4.2104287e-03	
  1.0373389e-02  -9.9858668e-03	  2.9639529e-03  -1.9729263e-02	
 -1.1767429e-02   6.5232571e-03	  3.7727363e-03   2.2559152e-02	
 -9.3940570e-03  -4.6720323e-03	 -1.0890421e-03  -6.0057761e-04	
 -1.4914024e-02   6.3466549e-03	 -4.3093236e-02   1.4569826e-02	
  8.3354849e-03  -3.1479571e-02	 -4.9872343e-04   8.6180515e-03	
 -2.8354511e-02  -2.8903023e-02	 -1.9595696e-02  -1.4718320e-02	
 -4.9355484e-03  -1.5889516e-02	  3.6317561e-02  -2.0612721e-02	
  2.0249763e-02   4.1214871e-02	  8.4428033e-03   1.7820982e-02	
  2.4350202e-02   1.9327365e-02	  9.4751229e-03  -1.4620852e-02	
  2.5700593e-02   1.7786064e-03	 -2.6021696e-03  -8.9115621e-03	
 -3.2684450e-02  -8.9407302e-03	  1.4706599e-03   2.5669190e-03	
  6.1931430e-03   4.9057467e-02	 -1.3450550e-03   7.6024461e-03	
  5.3827699e-03  -1.1118533e-02	  4.5786329e-04  -1.9768475e-02	
 -5.2105559e-03  -8.4917369e-03	 -9.1800226e-03  -2.5794411e-03	
 -1.2655419e-02   6.0793640e-04	  6.6611927e-03  -2.4641748e-02	
  1.1845037e-02   3.0175898e-02	  9.6363061e-04  -6.2110292e-03	
  2.6315630e-02   2.1637622e-03	  2.4975284e-02   5.1290744e-03	
  1.1912970e-02   9.7807769e-03	 -3.7290226e-02  -3.4856189e-03	
  5.3494939e-02  -1.5554289e-02	  1.5869615e-02   2.6356750e-02	
  2.7540214e-02  -3.0940556e-02	  3.8618375e-02  -1.4830328e-03	
 -6.7710667e-02   1.8300641e-02	  4.4606239e-03   1.8598597e-02	
  1.2644704e-02   9.0055325e-03	  3.7888574e-02   2.9569017e-02	
  9.6899598e-03   5.0695585e-02	  2.1994651e-02  -9.2260457e-03	
  4.7174222e-03  -1.6603645e-02	 -2.7130639e-02  -1.2357014e-03	
  6.1549521e-03   0.0000000e+00	  4.8435045e-03   0.0000000e+00	
  4.1104123e-03   4.2353531e-04	 -8.4171386e-03  -1.2248049e-02	
  4.2986107e-03  -1.7553461e-02	 -9.6346484e-03  -5.6393689e-03	
  8.7694705e-03  -1.3932109e-02	 -2.6596672e-03   8.3351347e-03	
  1.1084167e-02  -2.3621417e-02	  2.1448967e-02   4.3830699e-03	
 -8.8168645e-03  -1.2416365e-02	  1.8314477e-02   5.9947840e-03	
  1.7226638e-02  -5.1636597e-03	  1.8219555e-02  -3.6116537e-03	
  1.6485032e-02   1.3783891e-02	  1.6882105e-02   3.9166120e-03	
  4.1562377e-02   1.8814534e-02	 -3.4772834e-03  -6.3569358e-04	
  1.5411194e-02   1.2438644e-03	 -3.0000174e-03  -1.4799637e-02	
 -9.3230999e-03  -1.3483982e-02	  3.0641228e-03  -1.7541349e-02	
  7.1538601e-03  -1.7668168e-02	  2.7621055e-02  -6.8959596e-03	
 -2.1756431e-03  -1.6825466e-03	 -5.1874866e-03   1.1871818e-02	
  2.0682601e-02   2.7371205e-02	  1.6895339e-02  -4.7837147e-04	
 -2.9749993e-02   4.8149194e-03	 -2.4064361e-02   5.0231984e-04	
  1.5965070e-03  -5.9648863e-03	 -3.8608395e-03   4.6225692e-02	
 -2.6202455e-02  -4.0568365e-02	 -1.6732702e-02  -1.2460520e-02	
 -2.0366118e-02  -9.5484367e-03	  4.5270594e-03  -1.9008932e-02	
  1.9461581e-02  -6.0215815e-03	  4.3742914e-03   2.1360784e-03	
  3.2389421e-02   1.6814195e-03	  8.8436369e-03   3.8994664e-03	
  1.5444104e-02  -2.4223346e-03	  1.3470198e-02  -1.0293291e-03	
  4.9880888e-03  -1.7265227e-02	 -9.9420397e-04   1.1334484e-02	
 -7.8434432e-03   1.7487945e-02	 -1.8064989e-02  -1.7372349e-02	
  9.3897253e-03   1.0182209e-02	  7.4509751e-03  -1.1043746e-02	
  3.6366758e-03  -1.9796970e-03	 -9.2742824e-03   1.4073427e-02	
  1.5087229e-02  -2.1912419e-02	  1.1752941e-03  -7.6963692e-03	
 -2.5311057e-02   2.3066404e-02	 -7.9059675e-03  -2.8795291e-02	
  2.2345472e-02   9.6743968e-02	  1.2634623e-02  -1.0517835e-02	
  2.7448317e-02   3.1031300e-02	  1.0227910e-04  -3.8217902e-02	
  2.9094681e-02   9.2755827e-03	  1.4017617e-03  -5.0054941e-03	
  6.3806236e-02   1.6538201e-02	  1.7552158e-02  -4.1766610e-03	
 -1.2403057e-03  -4.5967279e-02	  4.1234168e-03   7.3027917e-03	
 -1.7353155e-02   1.2180023e-03	  3.0823414e-02   9.4455092e-05	
 -2.5816974e-02   2.3955812e-02	  1.1430297e-02   6.6450784e-03	
 -7.6461805e-04  -4.4056979e-02	 -1.6376406e-02   1.5647234e-02	
 -3.1602670e-03   0.0000000e+00	  1.7233962e-02   0.0000000e+00	
 -9.9846470e-03  -1.9505129e-04	  2.1905308e-03   1.4811995e-02	
  2.1707713e-02  -4.1823248e-03	 -2.5823770e-03  -7.5769814e-04	
  9.2556865e-03   8.3061037e-03	 -2.0019095e-02  -2.5034781e-02	
 -4.7997774e-04   3.7629822e-03	 -4.2793370e-03   2.1688848e-04	
 -1.1016332e-02  -1.6298510e-03	  1.2002058e-02   1.4940540e-03	
  7.7818923e-03   4.3178667e-03	 -1.2663943e-02   1.2540822e-02	
  8.9801345e-03  -1.1248339e-02	 -1.3220131e-02   2.3806295e-03	
  1.0360672e-02  -1.2278872e-02	  2.3676438e-02   8.9089422e-03	
  1.2939776e-02  -2.3641551e-03	  6.7848524e-04   1.0698358e-02	
  1.6636701e-02  -1.1116645e-02	  6.6704746e-03   1.2584629e-03	
 -1.7031409e-02  -2.8720665e-02	 -1.0812839e-02  -8.6152864e-04	
 -1.1881771e-02  -2.5271660e-02	  9.1573588e-03   1.2922065e-02	
  7.9755268e-03  -1.7132481e-02	  5.3645965e-03  -1.5967579e-02	
  1.4028738e-02   2.8865669e-02	  3.4185263e-03  -7.4397749e-03	
 -2.4768104e-03   1.1553779e-02	  6.3317988e-03  -1.4205994e-02	
 -1.9576033e-02   3.0379681e-02	 -7.9113281e-03   2.5094940e-02	
 -1.6479332e-02  -4.6470887e-03	 -1.5871869e-02  -1.6393168e-02	
 -5.3917553e-03   2.7270680e-02	 -1.0506694e-02  -1.2099710e-02	
  1.6165322e-02  -3.4774754e-02	 -2.5124678e-03  -1.2497101e-02	
 -8.6528306e-03  -2.2489014e-02	  2.0180588e-02   5.3141566e-03	
 -2.1127081e-02   3.8835925e-03	  8.3321462e-04   1.8794502e-03	
  1.3715299e-02  -4.4285666e-03	 -5.7761507e-03   3.1522325e-03	
 -2.1051626e-02  -2.6237990e-02	 -5.6701819e-04  -4.0600459e-03	
 -2.0408461e-02   2.7193800e-03	  1.8341253e-02   7.6403627e-03	
 -1.3927501e-02  -2.1701691e-03	 -5.9076233e-03   2.5541155e-03	
  1.6396776e-03  -1.5750960e-02	  3.9362283e-04   3.6387771e-03	
  3.2868660e-03  -5.0761496e-02	 -8.6135080e-03  -8.0585065e-04	
 -1.2118001e-02   2.0608801e-02	 -1.0882976e-02   1.6287010e-02	
  2.9163133e-02  -1.3986821e-02	  1.9856471e-02  -1.3224019e-02	
 -3.2877476e-03  -3.4223224e-02	 -1.1393516e-02  -1.4641680e-02	
  1.8125580e-02   3.1294512e-02	  7.6415620e-03  -1.6403690e-03	
  6.3494294e-02  -2.9404492e-02	  9.4633356e-03  -2.2641638e-02	
  1.1466636e-02  -3.9653810e-02	 -2.9172105e-03  -8.2202357e-03	
 -6.6675612e-03  -1.5426194e-02	 -2.9563621e-03   6.4821726e-03	
  1.3029658e-02  -4.8580813e-02	  1.8446652e-02   1.7963242e-02	
  3.0552593e-03   0.0000000e+00	 -1.1323050e-02   0.0000000e+00	
 -1.8164576e-02   1.6229682e-02	  1.4040187e-02   8.6158541e-03	
 -1.1624356e-02  -6.7671693e-03	  1.2223224e-02   1.1423544e-02	
  3.5859931e-03   1.9325150e-03	 -8.5409891e-03   1.1473815e-02	
  2.8193077e-03   3.4184145e-03	 -1.0369375e-02  -1.8809530e-03	
 -4.8070756e-03   6.9538082e-04	  1.5064393e-02   1.7335093e-03	
 -1.5517707e-02   1.5406749e-02	  6.4031201e-03  -9.7330505e-04	
  1.1995171e-02   1.6745432e-02	 -8.8670710e-03   1.5486940e-03	
  1.3767502e-02   8.7732401e-03	 -2.7404616e-02  -4.5000492e-03	
  1.1662611e-02  -1.3276697e-02	  9.4080259e-03   3.7782322e-03	
 -1.0061968e-02   2.6827424e-03	  5.2434166e-03   1.9388578e-02	
  4.6067232e-04   2.9717688e-03	  6.0326447e-05   1.0558822e-02	
 -1.8322013e-02  -5.7937433e-03	 -1.3650695e-02  -1.1693759e-03	
 -3.4847193e-02  -4.6415400e-03	 -1.3868451e-02   7.2490059e-03	
 -6.9827579e-03  -3.4245828e-03	  1.7742550e-02  -6.6114228e-03	
  9.4732799e-03  -8.1103518e-03	 -1.8379696e-03  -8.6255259e-03	
